0,0,5460
0,1,203
1,2,1
1,3,1
1,4,1
1,5,1
1,6,1
1,7,1
1,8,1
1,9,1
1,10,1
1,11,2
1,12,1
1,13,1
1,14,1
1,15,1
1,16,1
1,17,4
1,18,1
1,19,1
1,20,2
1,21,1
1,22,1
1,23,1
1,24,1
1,25,1
1,26,1
2,1,2
2,27,5
2,28,1
2,29,1
2,30,1
2,31,1
2,32,1
2,33,1
2,34,1
2,35,2
2,36,1
2,37,1
2,38,1
2,39,5
2,40,1
2,41,2
2,42,2
2,43,1
2,44,1
2,45,2
2,46,1
2,47,2
2,48,1
2,49,1
3,50,3459
4,8,1
4,51,1
4,52,4
4,53,3
4,54,1
4,55,1
4,56,1
4,57,1
4,58,2
4,59,1
4,60,1
4,61,1
4,62,1
4,63,1
5,3,5
5,7,1
5,29,1
5,35,19
5,52,1
5,54,1
5,64,1
5,65,1
5,66,1
5,67,1
5,68,1
5,69,16
5,70,1
5,71,3
5,72,1
5,73,2
5,74,1
5,75,1
5,76,1
5,77,4
5,78,1
5,79,25
5,80,24
5,81,1
5,82,1
5,83,21
5,84,1
5,85,8
5,86,1
5,87,1
5,88,1
5,89,1
5,90,1
5,91,1
5,92,2
5,93,3
5,94,1
5,95,1
5,96,4
5,97,1
5,98,1
5,99,1
5,100,5
5,101,1
5,102,1
5,103,1
5,104,1
5,105,7
5,106,1
5,107,1
6,1,1
6,108,4
6,109,1
6,110,1
6,111,1
6,112,1
6,113,1
6,114,3
6,115,1
6,116,1
7,117,1
7,118,7
7,119,3
7,120,1
8,3,6
8,66,1
8,121,1
8,122,3
8,123,5
8,124,2
8,125,1
8,126,1
9,71,1
9,75,1
9,127,13
9,128,1
9,129,30
9,130,4
9,131,1
10,7,3
10,29,1
10,52,4
10,55,1
10,65,8
10,66,5
10,74,4
10,78,3
10,93,3
10,109,3
10,132,2
10,133,9
10,134,1
10,135,1
10,136,1
10,137,1
10,138,2
10,139,1
10,140,1
10,141,1
10,142,2
10,143,5
10,144,2
10,145,1
10,146,1
10,147,2
10,148,1
10,149,1
10,150,2
10,151,1
10,152,1
10,153,1
10,154,1
10,155,1
11,58,1
11,66,1
11,73,4
11,81,1
11,90,1
11,156,2
11,157,1
11,158,1
11,159,1
11,160,1
11,161,1
11,162,1
12,34,2
12,71,2
12,73,3
12,87,1
12,93,1
12,163,24
12,164,1
12,165,1
12,166,1
12,167,3
12,168,1
12,169,1
12,170,1
12,171,1
12,172,1
12,173,1
12,174,1
12,175,2
12,176,1
12,177,1
13,0,2
13,53,4
13,55,1
13,66,2
13,67,3
13,70,1
13,78,1
13,109,2
13,133,1
13,178,2
13,179,1
13,180,2
13,181,1
13,182,1
13,183,3
13,184,1
13,185,1
13,186,3
13,187,1
13,188,1
13,189,2
13,190,2
13,191,2
13,192,1
13,193,1
13,194,1
13,195,1
13,196,1
13,197,1
13,198,1
13,199,1
13,200,1
14,0,1
14,3,2
14,29,4
14,105,2
14,201,234
14,202,1
14,203,111
14,204,8
14,205,1
14,206,1
14,207,28
14,208,2
14,209,2
14,210,8
14,211,9
14,212,1
14,213,1
14,214,5
14,215,1
14,216,2
14,217,10
14,218,1
14,219,4
14,220,38
14,221,1
14,222,1
15,223,821
16,3,2
16,52,2
16,65,2
16,66,8
16,71,1
16,214,14
16,224,4
16,225,1
16,226,1
16,227,1
16,228,1
16,229,2
16,230,1
16,231,1
16,232,1
16,233,3
16,234,3
16,235,1
17,52,2
17,66,5
17,156,1
17,168,5
17,178,1
17,182,1
17,196,1
17,236,350
17,237,3
17,238,1
17,239,6
17,240,16
17,241,1
17,242,6
17,243,1
17,244,1
17,245,2
17,246,13
17,247,40
17,248,1
17,249,4
17,250,1
17,251,1
17,252,1
17,253,1
17,254,3
17,255,1
18,3,2
18,4,1
18,8,3
18,27,2
18,29,3
18,38,1
18,53,1
18,65,1
18,70,1
18,71,11
18,73,2
18,78,8
18,109,2
18,132,2
18,133,5
18,134,2
18,178,1
18,179,1
18,224,2
18,256,1
18,257,1
18,258,1
18,259,1
18,260,4
18,261,1
18,262,1
18,263,1
18,264,1
18,265,2
18,266,1
18,267,1
18,268,2
18,269,2
18,270,1
18,271,1
18,272,1
18,273,1
18,274,1
18,275,2
18,276,1
18,277,2
18,278,1
18,279,1
18,280,1
18,281,1
18,282,2
18,283,4
18,284,1
18,285,1
18,286,1
18,287,1
18,288,1
18,289,1
19,1,1020
19,290,2995
19,291,16
19,292,4
20,7,1
20,27,1
20,55,1
20,66,1
20,71,2
20,73,1
20,290,2
20,293,2
20,294,1
20,295,1
20,296,1
20,297,1
20,298,1
20,299,4
20,300,1
20,301,3
20,302,1
20,303,4
21,290,166
22,3,10
22,65,1
22,304,4
22,305,1
22,306,2
22,307,3
23,66,1
23,122,1
23,224,1
23,308,1
23,309,1
24,0,8
24,4,11
24,13,2
24,73,9
24,109,1
24,178,4
24,225,4
24,226,2
24,310,1
24,311,7
24,312,1
24,313,1
24,314,1
24,315,1
24,316,1
24,317,1
24,318,1
24,319,5
24,320,1
24,321,1
24,322,1
24,323,1
24,324,1
24,325,2
24,326,2
24,327,1
24,328,10
24,329,2
24,330,1
24,331,2
24,332,1
24,333,2
24,334,1
24,335,1
24,336,8
24,337,1
24,338,35
24,339,1
24,340,1
24,341,1
24,342,2
24,343,2
24,344,2
24,345,21
24,346,3
24,347,1
24,348,4
24,349,1
24,350,1
24,351,1
24,352,2
24,353,1
24,354,2
24,355,1
24,356,1
24,357,2
24,358,5
24,359,2
24,360,1
24,361,5
24,362,9
24,363,6
24,364,1
24,365,4
24,366,3
24,367,3
24,368,1
24,369,3
24,370,2
24,371,1
24,372,2
24,373,4
24,374,12
24,375,1
25,3,1
25,376,12
25,377,1
25,378,1
25,379,1
25,380,1
25,381,1
26,11,1
26,70,2
26,180,2
26,382,10
26,383,2
26,384,1
26,385,1
26,386,3
26,387,1
26,388,1
26,389,1
26,390,2
26,391,1
26,392,1
26,393,1
26,394,1
27,240,1
27,395,1
27,396,3
28,1,8
28,4,2
28,66,2
28,132,1
28,133,5
28,397,1
28,398,2
28,399,1
28,400,1
28,401,1
28,402,1
28,403,1
29,7,1
29,53,1
29,69,1
29,75,2
29,78,2
29,109,2
29,146,1
29,173,1
29,174,1
29,186,1
29,188,1
29,191,1
29,225,6
29,242,2
29,352,1
29,384,1
29,396,1
29,397,2
29,404,1
29,405,1
29,406,1
29,407,4
29,408,1
29,409,4
29,410,1
29,411,2
29,412,1
29,413,1
29,414,6
29,415,1
29,416,1
29,417,1
29,418,1
29,419,5
29,420,4
29,421,1
29,422,2
29,423,1
29,424,1
29,425,2
29,426,1
29,427,1
29,428,1
29,429,1
29,430,2
29,431,1
29,432,4
29,433,2
29,434,5
29,435,4
29,436,1
29,437,3
29,438,1
29,439,1
29,440,1
29,441,2
29,442,1
29,443,1
29,444,2
29,445,1
29,446,1
29,447,2
29,448,1
29,449,3
29,450,2
29,451,1
29,452,1
29,453,2
29,454,1
29,455,1
29,456,2
29,457,1
29,458,5
29,459,1
29,460,1
29,461,1
29,462,2
29,463,1
29,464,1
29,465,1
29,466,1
29,467,1
29,468,2
29,469,1
29,470,1
29,471,1
29,472,1
29,473,5
29,474,2
29,475,2
29,476,1
29,477,1
29,478,2
29,479,1
29,480,1
29,481,1
29,482,1
29,483,2
29,484,1
29,485,1
29,486,1
29,487,1
29,488,1
29,489,1
29,490,4
29,491,1
29,492,1
29,493,1
29,494,1
29,495,2
29,496,1
29,497,1
29,498,3
29,499,1
29,500,1
29,501,3
29,502,3
29,503,1
29,504,1
29,505,2
29,506,1
29,507,1
29,508,1
29,509,1
29,510,1
29,511,3
29,512,1
29,513,1
29,514,2
29,515,1
29,516,1
29,517,1
29,518,1
29,519,1
29,520,1
29,521,1
29,522,1
29,523,1
29,524,1
29,525,2
29,526,1
29,527,1
29,528,2
29,529,1
29,530,6
29,531,1
29,532,3
29,533,1
29,534,1
29,535,1
29,536,1
29,537,1
29,538,1
29,539,1
29,540,1
29,541,5
30,122,127
30,134,3
30,542,1
30,543,1
31,1,1
31,8,3
31,52,1
31,55,2
31,68,6
31,71,5
31,73,4
31,93,5
31,132,1
31,182,1
31,196,1
31,240,1
31,291,1
31,294,1
31,443,5
31,486,1
31,544,1
31,545,1
31,546,1
31,547,1
31,548,1
31,549,5
31,550,1
31,551,1
31,552,2
31,553,1
31,554,1
31,555,2
31,556,1
31,557,1
31,558,3
31,559,1
31,560,1
31,561,1
31,562,13
31,563,2
31,564,2
31,565,1
31,566,1
32,259,1
32,268,1
32,567,2
32,568,1
32,569,2
32,570,1
32,571,1
33,66,2
33,304,1
33,338,1
33,504,1
33,572,1
33,573,1
33,574,1
33,575,4
33,576,1
33,577,2
34,52,1
34,66,2
34,83,24
34,122,12
34,224,5
34,542,3
34,578,39
34,579,9
34,580,2
34,581,3
34,582,26
34,583,3
34,584,9
34,585,2
34,586,8
34,587,6
34,588,3
34,589,3
35,65,1
35,66,1
35,395,1
35,590,1
35,591,2
35,592,1
36,1,2
36,7,2
36,36,1
36,52,1
36,53,1
36,74,4
36,133,1
36,179,6
36,313,1
36,377,1
36,397,2
36,593,1
36,594,1
36,595,3
36,596,1
36,597,2
36,598,3
36,599,3
36,600,1
36,601,4
36,602,2
36,603,1
36,604,2
36,605,2
36,606,1
36,607,1
36,608,1
36,609,2
36,610,1
36,611,1
36,612,5
37,3,1
37,8,3
37,68,2
37,73,1
37,109,1
37,129,1
37,196,1
37,290,1
37,613,1
37,614,1
37,615,1
37,616,1
37,617,1
37,618,53
37,619,1
37,620,2
37,621,1
37,622,2
37,623,1
37,624,1
37,625,1
37,626,2
37,627,1
37,628,2
37,629,1
38,3,2
38,7,2
38,65,26
38,81,3
38,109,26
38,143,1
38,395,3
38,630,2
38,631,1
38,632,20
38,633,1
38,634,1
38,635,1
38,636,1
38,637,5
38,638,1
39,1,4
39,11,1
39,66,3
39,67,1
39,82,5
39,140,5
39,178,1
39,238,7
39,269,3
39,639,1
39,640,1
39,641,1
39,642,66
39,643,4
39,644,5
39,645,3
39,646,1
39,647,1
40,3,1
40,4,1
40,27,2
40,34,1
40,52,1
40,65,2
40,70,1
40,71,4
40,73,1
40,78,1
40,132,9
40,133,7
40,178,1
40,239,1
40,256,1
40,267,2
40,349,1
40,384,1
40,648,1
40,649,1
40,650,1
40,651,2
40,652,4
40,653,1
40,654,1
40,655,1
40,656,2
40,657,1
40,658,2
40,659,1
40,660,1
41,3,4
41,78,4
41,225,1
41,661,8
41,662,1
41,663,2
41,664,1
41,665,1
41,666,1
41,667,1
41,668,1
41,669,1
41,670,1
41,671,1
42,7,3
42,11,10
42,42,2
42,52,2
42,66,12
42,73,6
42,78,1
42,83,5
42,128,1
42,157,14
42,179,1
42,225,50
42,269,1
42,384,1
42,387,4
42,596,3
42,598,11
42,606,48
42,630,1
42,672,1
42,673,1
42,674,3
42,675,1
42,676,1
42,677,6
42,678,1
42,679,2
42,680,13
42,681,3
42,682,1
42,683,1
42,684,6
42,685,1
42,686,5
42,687,1
42,688,1
42,689,12
42,690,1
42,691,1
42,692,1
42,693,7
42,694,2
42,695,1
42,696,6
42,697,6
42,698,1
42,699,1
42,700,2
42,701,1
42,702,2
42,703,1
42,704,1
42,705,1
42,706,15
42,707,10
42,708,2
42,709,2
42,710,1
42,711,2
42,712,2
42,713,1
42,714,5
42,715,1
42,716,1
43,4,1
43,32,8
43,52,1
43,65,1
43,66,2
43,78,1
43,202,1
43,380,1
43,717,2
43,718,2
43,719,1
43,720,1
43,721,1
43,722,2
44,75,2
44,133,2
44,240,3
44,329,1
44,420,2
44,444,1
44,723,3
44,724,1
44,725,1
44,726,4
44,727,1
44,728,1
44,729,1
44,730,1
44,731,1
44,732,2
44,733,1
44,734,1
44,735,1
44,736,2
45,8,2
45,53,1
45,69,1
45,133,1
45,140,1
45,173,1
45,179,1
45,184,10
45,185,1
45,210,3
45,273,2
45,352,4
45,396,2
45,397,2
45,404,2
45,411,3
45,412,3
45,419,3
45,420,2
45,421,1
45,422,2
45,423,6
45,430,1
45,431,3
45,435,1
45,437,2
45,443,2
45,449,2
45,455,1
45,456,6
45,458,1
45,462,2
45,470,2
45,473,1
45,474,2
45,485,3
45,493,2
45,494,2
45,500,2
45,502,1
45,513,1
45,514,2
45,517,4
45,527,3
45,532,3
45,537,1
45,540,1
45,541,2
45,597,1
45,640,1
45,737,4
45,738,1
45,739,2
45,740,3
45,741,1
45,742,2
45,743,2
45,744,2
45,745,1
45,746,2
45,747,1
45,748,2
45,749,1
45,750,1
45,751,9
45,752,1
45,753,1
45,754,2
45,755,1
45,756,1
45,757,1
45,758,1
45,759,1
45,760,1
45,761,6
45,762,2
45,763,3
45,764,1
45,765,2
45,766,1
45,767,1
45,768,1
45,769,3
45,770,1
45,771,1
45,772,1
45,773,7
45,774,2
45,775,1
45,776,1
45,777,2
45,778,2
45,779,3
45,780,1
45,781,9
45,782,2
45,783,1
45,784,1
45,785,2
45,786,1
45,787,1
45,788,1
45,789,1
45,790,2
45,791,2
45,792,1
45,793,1
45,794,2
45,795,1
45,796,1
45,797,1
45,798,2
45,799,1
45,800,4
45,801,1
45,802,1
45,803,1
45,804,3
45,805,1
45,806,1
45,807,1
45,808,1
45,809,2
45,810,6
45,811,1
45,812,1
45,813,1
45,814,1
45,815,2
45,816,1
45,817,2
45,818,1
45,819,1
45,820,1
45,821,1
45,822,1
45,823,1
45,824,1
45,825,1
45,826,1
45,827,7
45,828,1
45,829,1
45,830,1
45,831,3
45,832,2
45,833,3
45,834,1
45,835,1
45,836,4
45,837,1
45,838,2
45,839,1
45,840,1
45,841,2
45,842,2
45,843,1
45,844,4
45,845,1
45,846,1
45,847,1
45,848,1
45,849,6
45,850,1
45,851,1
45,852,2
45,853,1
45,854,1
45,855,2
46,837,2
46,856,31
46,857,2
46,858,48
46,859,1
46,860,21
46,861,1
46,862,1
47,10,2
47,63,1
47,82,3
47,83,3
47,109,2
47,214,5
47,304,8
47,405,6
47,592,3
47,861,3
47,863,1
47,864,3
47,865,1
47,866,5
47,867,3
47,868,8
48,73,9
48,544,2
48,608,1
48,869,1
48,870,1
48,871,1
48,872,3
49,65,1
49,206,2
49,295,1
49,384,1
49,578,1
49,873,11
49,874,4
49,875,1
49,876,1
49,877,1
49,878,20
49,879,1
49,880,20
49,881,1
49,882,5
49,883,7
49,884,43
49,885,4
49,886,2
49,887,1
49,888,18
49,889,10
49,890,1
49,891,11
49,892,1
49,893,4
49,894,1
49,895,1
49,896,2
49,897,1
49,898,1
50,71,8
50,93,1
50,109,1
50,386,1
50,641,1
50,899,1
50,900,1
50,901,1
50,902,1
51,8,4
51,227,1
51,903,9
51,904,1
51,905,1
51,906,1
51,907,1
52,1,1262
52,3,27
52,7,1
52,9,1
52,10,1
52,28,4
52,29,2
52,34,2
52,35,5
52,36,4
52,50,2
52,52,21
52,53,3
52,54,18
52,55,6
52,59,1
52,66,41
52,69,2
52,70,12
52,72,1
52,73,27
52,77,1
52,78,2
52,80,5
52,85,9
52,89,1
52,92,2
52,93,3
52,122,2
52,132,6
52,135,17
52,137,3
52,142,1
52,158,1
52,175,3
52,178,2
52,183,1
52,191,1
52,224,1
52,226,13
52,229,2
52,232,7
52,238,1
52,242,1
52,290,2
52,304,1
52,316,2
52,383,3
52,389,1
52,422,1
52,438,1
52,443,3
52,450,5
52,544,3
52,548,1
52,595,5
52,633,1
52,662,3
52,694,1
52,754,3
52,756,1
52,762,1
52,764,2
52,768,1
52,770,1
52,775,1
52,808,1
52,899,1
52,908,1
52,909,1
52,910,3
52,911,1
52,912,14
52,913,1
52,914,2
52,915,2
52,916,1
52,917,3
52,918,3
52,919,1
52,920,3
52,921,23
52,922,1
52,923,1
52,924,2
52,925,1
52,926,2
52,927,1
52,928,1
52,929,1
52,930,1
52,931,2
52,932,1
52,933,4
52,934,3
52,935,2
52,936,1
52,937,1
52,938,2
52,939,2
52,940,2
52,941,2
52,942,1
52,943,1
52,944,2
52,945,2
52,946,9
52,947,4
52,948,1
52,949,1
52,950,1
52,951,1
52,952,12
52,953,1
52,954,1
52,955,1
52,956,3
52,957,5
52,958,8
52,959,2
52,960,2
52,961,6
52,962,3
52,963,2
52,964,3
52,965,1
52,966,1
52,967,1
52,968,1
52,969,1
52,970,1
52,971,1
52,972,1
52,973,1
52,974,1
52,975,8
52,976,10
52,977,7
52,978,2
52,979,6
52,980,1
52,981,1
52,982,1
52,983,1
52,984,1
52,985,10
52,986,3
52,987,2
52,988,6
52,989,23
52,990,1
52,991,1
52,992,1
52,993,3
52,994,4
52,995,1
52,996,1
53,73,6
53,997,1
53,998,13
53,999,3
53,1000,1
53,1001,4
53,1002,3
53,1003,1
54,8,5
54,224,6
54,239,1
54,801,3
54,1004,2
54,1005,2
54,1006,1
54,1007,1
54,1008,2
54,1009,3
55,3,6
55,73,1
55,75,6
55,241,4
55,259,2
55,1010,23
55,1011,6
55,1012,1
55,1013,1
55,1014,1
55,1015,1
55,1016,1
55,1017,1
55,1018,1
55,1019,1
55,1020,1
56,7,2
56,52,1
56,73,1
56,133,1
56,140,1
56,224,1
56,700,1
56,1021,1
56,1022,1
56,1023,1
56,1024,1
56,1025,1
56,1026,1
56,1027,1
57,6,3
57,1028,1
58,122,476
58,543,16
58,579,17
58,581,12
58,1029,52
58,1030,11
58,1031,240
58,1032,16
59,601,1
59,1033,12
59,1034,1
59,1035,1
59,1036,1
59,1037,4
59,1038,1
59,1039,4
59,1040,1
59,1041,5
59,1042,3
59,1043,1
59,1044,2
59,1045,2
59,1046,2
59,1047,8
59,1048,2
59,1049,1
60,290,327
61,59,1
61,1050,73
61,1051,1
62,66,1
62,123,12
62,578,4
62,579,94
62,581,13
62,1031,122
62,1052,1
62,1053,4
63,3,3
63,34,1
63,304,2
63,377,2
63,383,11
63,857,1
63,1054,2
63,1055,2
63,1056,1
63,1057,1
63,1058,1
63,1059,1
63,1060,1
64,3,1
64,27,2
64,29,2
64,52,9
64,55,1
64,66,3
64,70,1
64,78,1
64,109,3
64,133,5
64,134,2
64,140,2
64,143,2
64,258,1
64,377,4
64,648,1
64,650,11
64,909,1
64,973,1
64,1054,1
64,1061,2
64,1062,1
64,1063,2
64,1064,1
64,1065,1
65,27,1
65,66,1
65,73,1
65,74,2
65,78,1
65,181,1
65,224,1
65,359,3
65,389,2
65,397,1
65,420,4
65,963,1
65,1066,25
65,1067,1
65,1068,1
65,1069,3
65,1070,1
65,1071,2
65,1072,1
65,1073,1
65,1074,1
65,1075,1
65,1076,1
65,1077,2
65,1078,2
65,1079,1
65,1080,3
65,1081,1
65,1082,4
65,1083,1
65,1084,1
65,1085,1
65,1086,1
65,1087,2
66,29,1
66,63,1
66,73,1
66,311,20
