0,0,1
0,1,8
0,2,2
0,3,3
0,4,7
0,5,4
0,6,1
0,7,2
0,8,2
0,9,1
0,10,3
0,11,1
0,12,2
0,13,7
0,14,2
0,15,2
0,16,1
0,17,1
0,18,1
0,19,1
0,20,1
0,21,2
0,22,3
0,23,1
0,24,1
0,25,1
0,26,1
0,27,1
0,28,1
0,29,1
0,30,2
0,31,1
0,32,1
0,33,1
0,34,1
0,35,2
0,36,2
0,37,3
0,38,2
0,39,1
0,40,1
0,41,1
0,42,1
0,43,2
0,44,1
0,45,1
0,46,1
0,47,1
0,48,1
0,49,2
0,50,1
1,1,11
1,4,17
1,8,3
1,9,6
1,51,1
1,52,3
1,53,1
1,54,1
1,55,2
1,56,1
1,57,2
1,58,1
1,59,2
1,60,1
1,61,1
1,62,3
1,63,7
1,64,2
1,65,9
1,66,2
1,67,1
1,68,1
1,69,2
1,70,1
1,71,1
1,72,1
1,73,6
1,74,3
1,75,1
1,76,1
1,77,2
1,78,2
1,79,4
1,80,2
1,81,1
1,82,1
1,83,1
1,84,2
1,85,3
1,86,1
1,87,1
1,88,2
2,89,10
2,90,2
2,91,3
2,92,2
2,93,2
2,94,1
2,95,1
2,96,1
3,97,19
3,98,3
4,3,14
4,73,2
4,99,34
4,100,1
4,101,1
4,102,1
4,103,2
4,104,1
4,105,1
4,106,1
4,107,2
4,108,1
4,109,3
4,110,1
4,111,1
4,112,3
4,113,2
4,114,3
4,115,3
4,116,1
4,117,1
4,118,1
4,119,1
4,120,13
5,63,3
5,91,2
5,105,1
5,121,6
5,122,3
5,123,3
5,124,1
5,125,58
5,126,2
5,127,1
5,128,1
5,129,1
5,130,1
5,131,1
5,132,3
5,133,1
5,134,1
5,135,1
5,136,1
5,137,1
5,138,1
5,139,6
5,140,1
5,141,2
5,142,2
5,143,4
5,144,1
5,145,2
5,146,29
5,147,2
5,148,3
5,149,6
5,150,10
6,1,14
6,4,8
6,7,2
6,105,1
6,107,1
6,151,89
6,152,1
6,153,1
6,154,4
6,155,936
6,156,2
6,157,3
6,158,3
6,159,192
6,160,1
6,161,1
6,162,1
6,163,1
6,164,1
6,165,4
6,166,1
6,167,1
6,168,3
6,169,2
6,170,1
6,171,1
6,172,1
6,173,1
6,174,1
6,175,1
6,176,1
6,177,22
6,178,2
6,179,5
6,180,2
6,181,1
6,182,4
6,183,31
6,184,2
6,185,1
6,186,1
6,187,1
6,188,3
6,189,1
6,190,5
6,191,1
6,192,11
6,193,3
6,194,7
6,195,3
6,196,13
6,197,1
6,198,1
6,199,1
6,200,1
6,201,1
6,202,1
6,203,6
6,204,3
6,205,2
6,206,1
6,207,2
6,208,3
6,209,2
6,210,2
6,211,23
6,212,3
6,213,2
6,214,5
6,215,4
6,216,2
6,217,3
6,218,2
7,2,1
7,3,5
7,23,1
7,53,1
7,64,1
7,91,2
7,122,3
7,219,46
7,220,1
7,221,1
7,222,2
7,223,1
7,224,11
7,225,2
7,226,10
7,227,2
7,228,1
7,229,38
7,230,2
7,231,5
7,232,1
7,233,1
7,234,2
7,235,1
7,236,1
7,237,4
7,238,1
7,239,1
7,240,2
7,241,2
7,242,1
7,243,1
7,244,1
7,245,4
7,246,2
7,247,2
7,248,14
7,249,1
7,250,1
7,251,1
7,252,4
7,253,3
7,254,3
7,255,1
7,256,2
7,257,8
7,258,1
7,259,1
7,260,1
8,6,1
8,8,1
8,72,1
8,122,2
8,135,1
8,221,1
8,261,1
8,262,3
8,263,3
8,264,1
8,265,2
8,266,6
8,267,1
8,268,3
8,269,1
8,270,1
8,271,1
8,272,1
8,273,1
8,274,1
8,275,3
8,276,1
8,277,1
8,278,1
8,279,2
8,280,4
8,281,2
8,282,1
8,283,1
8,284,1
8,285,1
8,286,1
8,287,1
8,288,2
8,289,1
8,290,1
8,291,1
8,292,1
8,293,1
8,294,1
8,295,1
8,296,2
8,297,1
8,298,1
8,299,3
8,300,1
8,301,2
8,302,1
8,303,1
8,304,1
8,305,1
9,1,1
9,2,1
9,4,25
9,63,1
9,306,2
9,307,1
9,308,1
9,309,1
10,4,41
10,6,1
10,7,2
10,55,1
10,63,2
10,90,36
10,152,9
10,165,1
10,170,1
10,278,3
10,310,3
10,311,2
10,312,1
10,313,3
10,314,1
10,315,1
10,316,2
10,317,1
10,318,1
11,90,1
11,319,1
11,320,3
11,321,10
11,322,1
11,323,3
11,324,3
11,325,1
11,326,2
11,327,2
11,328,1
12,329,12
12,330,2
12,331,1
12,332,1
12,333,1
12,334,1
13,335,169
13,336,235
14,8,1
14,91,2
14,121,1
14,122,1
14,123,6
14,126,65
14,220,4
14,221,1
14,337,1
14,338,1
14,339,1
14,340,1
14,341,6
14,342,1
14,343,1
15,1,2
15,4,6
15,63,2
15,122,2
15,344,1
15,345,1
15,346,1
15,347,1
15,348,1
15,349,2
16,23,1
16,63,3
16,90,7
16,101,1
16,102,2
16,112,2
16,122,8
16,123,1
16,152,3
16,267,1
16,270,1
16,314,1
16,350,1
16,351,1
16,352,2
16,353,1
16,354,3
16,355,1
16,356,2
16,357,2
16,358,2
16,359,2
16,360,2
16,361,2
16,362,10
16,363,1
16,364,2
16,365,1
16,366,2
16,367,9
16,368,1
16,369,1
16,370,1
16,371,11
16,372,1
16,373,1
16,374,1
16,375,2
16,376,2
16,377,1
16,378,1
16,379,1
16,380,1
16,381,1
16,382,1
16,383,1
16,384,5
16,385,1
17,1,1
17,22,1
17,23,1
17,170,1
17,230,1
17,386,1
17,387,1
17,388,1
17,389,1
17,390,1
17,391,1
17,392,1
17,393,1
17,394,1
17,395,2
17,396,1
17,397,2
17,398,1
18,1,2
18,359,1
18,399,1
18,400,1
18,401,2
18,402,41
